user_id,income,spending_score,saving_frequency,loan_behavior,age_group,employment_type,target_account,target_savings,target_loan,target_digital_service,income_to_spending_ratio,savings_capacity,financial_health_score
430,15000.0,94.21046003182703,5.055663733930453,4,0,2,2,0,0,0,157.5457149874687,758.349560089568,18.269235461495505
431,15000.0,38.85016429984333,1.0926771693672341,2,3,0,0,0,0,0,376.4099913650537,163.90157540508514,29.415321478765804
432,15000.0,22.603940408418445,4.76371862104171,1,2,2,0,0,3,0,635.4871153059761,714.5577931562565,44.00664916039973
433,29274.570948112785,48.2343590329749,3.3515201891643858,0,2,0,0,0,3,0,594.5963656905948,981.1431556172519,42.91108276135635
434,64475.06279140935,100.0,3.113112656037835,0,0,0,0,1,3,1,638.3669583307857,2007.1813397477056,39.12123787035754
435,120799.2845271505,33.926508640605384,3.1565145210422436,0,3,0,1,0,3,2,3458.670483505181,3813.0469574146423,63.687584219393514
436,38533.21302411263,82.78233610888135,1.3425930596426694,0,1,2,0,0,3,3,459.92048937422635,517.3442437190613,33.835361502331594
437,133638.33485414853,83.55401628152882,0.42612516540273193,2,2,0,1,0,2,2,1580.5084220859464,569.4665754386972,42.869114045329404
438,15000.0,38.92823516584011,4.402492515093427,2,3,3,0,0,0,0,375.6740045658964,660.373877264014,36.01933799701883
439,15000.0,61.379661583705506,1.1959349566408641,0,3,3,0,0,3,0,240.46299096816875,179.3902434961296,33.115937596540626
440,34737.04031586627,82.56793246257075,2.0007793132309573,3,4,0,0,0,0,0,415.6742818954465,695.0115166685499,22.43538019712102
441,49377.60988078322,42.417445180250255,7.007817975708072,0,2,1,0,0,3,0,1137.2758041333148,3460.2930212005317,55.40766889152273
442,35377.95629126058,45.92839279795277,2.8175554476712126,1,1,0,0,0,3,3,753.8710401521344,996.793534759153,39.525023594004
443,15000.0,38.366381721027125,3.4926511547555155,0,4,0,0,0,3,0,381.0357808929113,523.8976732133273,42.31202596530561
444,33816.49460127357,29.704865386142664,1.8348662812958907,1,2,2,0,0,3,0,1101.3399399736566,620.487456955014,40.49205840561797
445,15000.0,37.01444909867986,5.023166737897836,0,1,2,2,0,3,0,394.5868046400522,753.4750106846753,45.6434436560597
446,62052.621570538984,25.52119466475487,0.6245007841002178,1,0,1,0,0,3,1,2339.7370425776226,387.51910826275684,44.55528694935727
447,48692.417406557455,50.68166936518452,4.354437700393007,1,3,0,0,1,3,0,942.1603056684392,2120.2809807838644,44.31102500906061
448,17121.60115853959,34.60053537882716,0.920630148030118,5,1,0,2,0,0,0,480.9366200914603,157.62662209098943,18.34547345200272
449,24074.451805594836,54.675718235814955,6.257518883853295,0,3,0,0,0,3,0,432.40487179037905,1506.4633679192575,46.39478448166257
450,15562.651412684203,18.882087075927455,3.7700811694720255,0,2,2,0,0,3,0,782.7473722075649,586.7245903801793,46.876275206295404
451,34539.425621182396,56.617604644289145,1.271719790497805,0,1,1,2,0,3,0,599.4595893810005,439.24471114884597,38.127803776374265
452,77972.68534063145,66.6705792321785,2.7435287356315836,2,2,2,1,0,2,1,1152.2390708834678,2139.203028263819,39.747478692953756
453,16505.008560225913,10.12528714857089,3.825666156869312,0,0,0,2,0,3,0,1483.5579828019163,631.4265266769457,48.92727659606963
454,54352.028372507455,57.48113139695144,1.7843961982715926,3,2,0,0,0,0,0,929.394269129013,969.8555279625205,30.942971791654394
455,23760.834746836084,74.55337984946584,2.1629053677438383,1,2,0,0,0,3,0,314.4906924637611,513.9243701600607,30.16730171496173
456,19258.38316848844,25.80717962617589,5.209740341645329,1,2,0,0,0,3,0,718.4039289863815,1003.3117570773761,45.10972139175317
457,33335.41792298781,83.45144773675406,2.7907400492669296,2,3,0,0,0,0,0,394.7287917064318,930.3048585673267,27.558274135780607
458,15863.975757682801,58.3803801873209,4.849887995749728,0,3,3,0,0,3,0,267.1585413841815,769.3850559205051,41.19649510557184
459,23320.324506070294,35.89976288483182,3.4811286421957988,0,3,3,0,0,3,0,631.991175088457,811.810495833819,44.446369608639294
460,15000.0,48.88461844684588,3.7769730827879666,1,0,1,2,0,3,0,300.69389056234075,566.545962418195,36.77702247620676
461,174866.8500295557,61.16653825043445,4.552676384890686,2,1,0,1,0,2,2,2812.877392740035,7961.121786297795,63.84541512560562
462,37354.58129640787,51.52010782824823,5.64636774420852,0,2,0,0,1,3,0,711.2434235391365,2109.177029304523,48.45963018204897
463,20748.29997954609,60.77511984892738,1.3525495524082083,0,4,3,0,0,3,0,335.8682270513854,280.631038505663,34.699735130940155
464,43095.933814377924,31.586528138412675,4.189062970344011,5,3,0,0,1,0,0,1322.507682663403,1805.315805142069,30.68000707588108
465,33194.43632361372,53.38721648072156,6.277239733678208,0,3,4,0,0,3,0,610.3352675785501,2083.694346276392,48.51592343593485
466,30431.219582228314,21.725710061900397,4.233062618932802,3,1,0,2,0,0,0,1339.0657321306842,1288.1725806206657,38.20722714193119
467,59357.476196658565,47.775478773025995,3.2428653273174852,3,2,0,0,1,0,0,1216.9532250595696,1924.88301475217,36.80213013936149
468,66569.79119973426,31.921847170704204,5.23732353428726,0,2,4,0,1,3,1,2022.0551676387095,3486.4753412295713,57.404235874380525
469,23756.20603135599,35.28940114820467,6.8436439321171925,0,1,0,2,0,3,0,654.6320765762008,1625.7901525661528,51.38064884086465
470,22910.38104312987,74.72186350420876,3.5926527588984385,0,0,1,2,0,3,0,302.55965691938457,823.0904366201502,36.8230090255811
471,29142.66825426348,71.82620241188538,3.9396143242129176,2,4,1,0,0,0,0,400.1673475906433,1148.1087330028147,31.34252181690146
472,15000.0,62.18276241814354,3.799956547644613,2,1,0,2,0,0,0,237.4065239618679,569.9934821466919,30.163360611660515
473,15000.0,28.15374470654842,0.8417433653931046,3,1,0,2,0,0,0,514.5136637157541,126.2615048089657,27.052737789476534
474,108390.8997649304,43.671831006103965,4.372271147397713,4,0,2,3,0,1,2,2426.3813979355323,4739.144036826827,45.688356046560706
475,135398.0409577053,74.26195399958367,0.9410779357588527,2,4,2,3,0,2,2,1799.0237266289191,1274.2010889026988,46.10937326314203
476,29755.556550935664,52.83433827279809,3.9826128649897656,0,2,0,0,0,3,0,552.724478568929,1185.0486232468686,43.34946938560705
477,57598.14091861451,96.3865907996339,0.7765506645751091,0,3,4,0,0,3,0,591.4381070913414,447.2787460864089,33.795411352946346
478,46583.42749164905,57.86635678788744,1.2821245493162958,3,4,0,0,0,0,0,791.3421185466369,597.2575597833888,28.307663239384915
479,200000.0,53.84098232980063,2.1425064305656614,0,1,0,1,0,3,2,3646.9076866137725,4285.012861131323,73.5168163951712
480,88934.90077866288,43.81767071594997,1.8980885239554655,0,2,0,1,0,3,1,1984.3713284950395,1688.06314547098,52.819623060453516
481,32783.018341639865,52.67081809564564,4.49549690409468,2,0,0,2,0,0,0,610.8164456002503,1473.7595746172112,37.01343385738821
482,16908.43091995515,46.950603272389124,2.3408313613509115,1,1,0,2,0,3,0,352.6218601235273,395.7978536866646,34.67322825221503
483,15000.0,64.1621735337718,1.0047468691113757,4,3,4,0,0,0,0,230.19489968709993,150.71203036670636,16.17705903146839
484,42734.887739305,69.13404633589168,1.752910699720822,2,3,0,0,0,0,0,609.3315582368597,749.1044196959589,30.22598968012431
485,19829.369064227845,34.28021078984101,3.112062459089999,0,1,0,2,0,3,0,562.0535881247553,617.1023505222406,43.33395657305737
486,15000.0,23.375340928844437,3.0725814341699853,4,1,0,2,0,0,0,615.3760082284562,460.88721512549785,28.470094682571084
487,21649.587770070782,13.27589253793407,3.1622983906163076,0,2,2,0,0,3,0,1516.5137810153196,684.6245656280133,47.99933582765996
488,15287.053873125522,60.159826538250876,4.493230296578294,1,0,3,2,0,3,0,249.95253810219063,686.8825360815214,36.01190606013152
489,140044.1918785799,27.93266787652253,4.992607592612914,1,1,0,1,0,3,2,4840.348372858454,6991.856956743378,68.40751998563731
490,73519.93004795827,6.942188140950343,3.79732874760958,0,1,0,0,0,3,1,9256.885979429979,2791.7934389335733,60.91020587662075
491,36084.61538792409,57.77157209061928,2.5879512048478874,1,1,0,0,0,3,3,613.9807751319905,933.8522386965077,36.838511069156745
492,118652.61617213058,99.85999034865581,2.1720650202910807,0,3,0,1,0,3,2,1176.4091565145773,2577.2119715350864,48.10265520527712
493,38634.25689191369,49.878581769202135,6.337271424536701,1,1,0,0,1,3,3,759.342252643131,2448.3577220933475,46.42567787361572
494,18232.712301906424,66.76981548903284,3.024225452045582,1,1,0,2,0,3,0,269.0388363954896,551.3983260325,32.34103026666589
495,122822.96170887856,51.6365871709513,3.5324383153672905,3,2,0,1,0,2,2,2333.4142335250262,4338.645359473322,49.30215153832005
496,55889.28923372738,48.02220693617715,1.9600880118123296,3,4,1,0,0,0,0,1140.0810515628275,1095.4792581574093,33.49359248313471
497,15838.565137931639,68.38152965975537,1.9460414633823602,0,1,0,2,0,3,0,228.28215543248203,308.2250447889732,33.383490022399975
498,31186.14041179708,44.194509116226975,1.2016596269169015,1,0,4,2,0,3,0,690.0426848667723,374.7512585221819,35.80164551294783
499,18024.827594205788,55.34784628143806,2.881738348704263,1,1,4,2,0,3,0,319.8849429697453,519.4283690700562,34.298872959962075
500,15000.0,56.433956123920275,1.9451076843381123,0,3,1,0,0,3,0,261.1695417191147,291.76615265071683,35.60342414389217
501,76186.68874471015,36.63819092713902,2.219017467003497,3,2,0,1,0,2,1,2024.1857238089444,1690.5959307767052,40.34773449752122
502,167298.2308789727,69.84084699073045,4.9244241405815075,2,3,0,1,0,2,2,2361.6068692807094,8238.474468169918,61.34032505881146
503,15000.0,46.500804866091826,0.8506599782258312,0,4,0,0,0,3,0,315.784122864572,127.59899673387469,35.4011589832333
504,56975.42932183517,34.885096810143104,1.7078468035505965,1,3,2,0,0,3,0,1587.7184231458107,973.0530484821912,43.83376010943961
505,21579.216787328205,60.73019687140807,3.2752994159792745,0,2,0,0,0,3,0,349.5731081545145,706.7839614082623,38.72040281514258
506,24595.03059026676,32.030640364179256,3.146017534698956,2,2,3,0,0,0,0,744.612587557925,773.7639750343644,36.80491311461541
507,22608.582292015966,50.563623147382565,5.591300431761457,0,0,4,2,0,3,0,438.45992410957274,1264.113759308633,45.591592692449595
508,18193.27654587795,49.81762006711593,0.5690746574113332,5,4,0,0,0,0,0,358.01118828173566,103.53332617535139,14.813280610575072
509,37752.88978547233,71.71791131663156,5.215862971395819,3,1,1,0,1,0,3,519.1690616784498,1969.1389989523261,31.638721636559797
510,18680.58273333928,59.49396465759906,1.109111744624727,1,1,0,2,0,3,0,308.8007677968034,207.18853705980482,30.0555471043975
511,45087.731543486545,49.499460825097124,2.2652284530795472,2,3,0,0,0,0,0,892.8358997662591,1021.3401237711794,35.64811104983698
512,34884.90567343716,66.35532598400574,0.8232379528839835,4,1,0,2,0,0,0,517.9234925196704,287.1857833315127,19.35239184365425
513,29996.667241012485,77.80415098034626,0.20337621111797918,2,2,0,0,0,0,0,380.64831443325426,61.00608529643925,22.845255674369202
514,17570.015622997576,61.156206127037244,5.15099224706211,0,2,3,0,0,3,0,282.6751617865367,905.0301425482066,41.58474639331629
515,22892.91917841138,50.20705239686761,1.524295832997067,1,2,0,0,0,3,0,447.06574791662416,348.9558130879111,33.585765022302894
516,66457.1714396532,23.763275352996807,4.01561690342304,3,3,0,0,1,2,1,2683.6987632821633,2668.665409867543,44.57001302417736
517,54216.130296577845,28.69772673849255,1.934741652155991,2,1,1,0,0,0,3,1825.598665311507,1048.9420550350549,40.973164015929044
518,16613.249259578675,43.89550591290665,5.676055160091945,2,2,2,0,0,0,0,370.04258938092653,942.9771918572521,37.895658989518296
519,39319.106269792384,37.809755956814335,2.07457529958512,3,2,0,0,0,0,0,1013.1242853870257,815.7044666907371,32.45102066176585
520,66244.6309763134,46.26057394029108,2.4303279275432916,3,3,3,0,0,2,1,1401.6890920539124,1609.961767115339,36.85746726229105
521,15000.0,51.13299849794214,1.6867962259904035,4,3,1,0,0,0,0,287.72563313410984,253.01943389856052,20.14699275239238
522,56088.616355380196,60.593855087134614,1.1978721348434995,0,1,0,0,0,3,3,910.620325291113,671.869906140373,41.49469652333612
523,21373.36912916429,48.590024438818176,4.281637369757693,1,2,0,0,0,3,0,431.0013832627516,915.1301598105525,39.119943677584615
524,57324.24487125688,59.730032876524035,2.805328520070296,2,1,0,0,0,0,3,943.9192135431281,1608.1333902883032,37.12949943908716
525,19720.079799298033,51.28948829620241,0.25530459181464826,3,4,3,0,0,0,0,377.13277451847296,50.34626923712075,22.19672748424842
526,15000.0,10.490668672922574,5.758838933798938,2,1,1,2,0,0,0,1305.4070591511409,863.8258400698406,44.41954413301336
527,15000.0,31.213292123624914,2.4667491342653283,0,3,3,0,0,3,0,465.6462910538457,370.01237013979926,41.69083984380567
528,37739.70330462999,47.11824888556769,1.2659141193795396,3,0,0,0,0,0,3,784.3116526202062,477.75223274525774,28.656119122571543
529,44702.20022281388,25.80610514317785,0.7690526282307506,2,1,0,0,0,0,3,1667.6126570439342,343.78344569052257,37.31732427238871
530,17615.71534454576,61.99857459992409,1.3178659947560378,0,2,0,0,0,3,0,279.6208558116644,232.15152225878995,33.759160138436414
531,60528.76387720415,80.61501664687395,3.4235225040309447,1,4,0,0,1,3,1,741.6375853857347,2072.2158527478373,38.829794454127935
532,15000.0,74.37523703394633,4.422870444385288,0,2,2,0,0,3,0,199.0043493096351,663.4305666577933,36.970693481981314
533,34445.58670857105,45.731142581395844,2.2902080143355765,1,4,2,0,0,3,0,737.1013162918939,788.8755873846043,38.3233048541062
534,15000.0,79.81452273699904,8.133424050014515,0,2,0,0,0,3,0,185.61020336425995,1220.0136075021771,43.30394355262922
535,21558.622117165494,52.97334914404223,2.0792342426577646,1,2,0,0,0,3,0,399.4308757759423,448.25425330529526,33.87552307994019
536,37718.989129078,43.25828057763921,2.6083444259376067,1,0,0,0,0,3,3,852.2470515525386,983.8411504683178,40.10883056216298
537,18245.418889980898,37.7319467291812,1.0952628416623476,2,3,0,0,0,0,0,471.068986476596,199.83529340760353,30.29322011548463
538,26698.3104835389,43.95060627023743,2.5085125200039493,2,1,0,2,0,0,0,593.9477283806139,669.7304611091001,33.56656588266819
539,81229.53953496095,42.236463629175425,4.615262690501317,3,4,0,1,0,2,1,1878.7276459897212,3748.95663182307,45.02914056215974
540,22890.711694007885,53.408324447509756,6.224521206393593,0,4,0,0,0,3,0,420.7207615094198,1424.8372036879387,46.34551986208682
541,70866.54147586688,53.211479620997295,3.984798933684013,0,4,0,0,0,3,1,1307.2238937455363,2823.889189069082,51.50061023834195
542,15000.0,50.06092040306829,0.5873432228468864,3,2,0,0,0,0,0,293.76673748910014,88.10148342703296,22.162502365080115
543,55483.632278181394,58.738763394927,0.9968586243360074,0,3,0,0,0,3,0,928.7710211104412,553.093373459928,41.3426910253229
544,115065.27977683894,73.81292549572683,0.5874538677015844,5,3,1,1,0,1,2,1538.040104893522,675.9554364306892,29.425378591625588
545,15000.0,68.99108270882647,1.4049481279644285,3,0,0,2,0,0,0,214.31301559374754,210.74221919466427,20.011679714163567
546,19196.51047921013,20.30204063100193,1.8135617969878268,1,2,4,0,0,3,0,901.1582886229446,348.14058040571973,39.406017563617304
547,57621.883807556274,0.0,1.2077322769540526,5,0,0,0,0,0,3,57621.883807556274,695.9180893328179,33.93984131541936
548,30870.72772775198,68.68639822478548,3.8039050558718577,0,2,0,0,0,3,0,442.9950250574457,1174.293172820393,40.044676012337014
549,48869.88801124149,22.662426031691577,1.1550874706878707,1,1,0,0,0,3,3,2065.2949087210686,564.4899533570443,43.55166733728573
550,22399.901726581924,45.50469196214633,3.4424088638591983,2,1,0,2,0,0,0,481.66971506477,771.0962025316059,34.26385968060552
551,38920.32279130104,26.59773947881281,4.240345061051237,1,1,3,0,1,3,3,1410.2721283089415,1650.3559852261328,46.945206784600124
552,32063.006904860584,13.960391248399603,2.2282399733200586,4,2,0,0,0,0,0,2143.1930737968196,714.440736502474,32.07700307793232
553,92431.73484133041,60.82925456409576,4.966158879327198,0,2,4,1,0,3,2,1494.9514674402287,4590.306807138902,56.25281381410133
554,44513.00508864852,65.18310320605293,3.672419812866422,1,0,3,0,1,3,3,672.5735562755764,1634.7044181777667,39.210820002251964
555,47575.92474785061,38.46979198546561,1.766046090707247,2,2,1,0,0,0,0,1205.3756139725795,840.2127591272374,37.35331873389149
556,26121.09298061557,0.0,2.5806347299908468,2,1,1,2,0,0,0,26121.09298061557,674.0899973109666,42.38548805610481
557,24585.571384067007,39.075111034950346,1.8946469672779904,0,2,2,0,0,3,0,613.4872929640896,465.809782616191,40.891386004379314
558,25692.47559843319,57.83608010805093,4.155398954279267,1,2,0,0,0,3,0,436.67891455803357,1067.6248623457486,37.882077006634994
559,49789.615337210395,20.421768624517426,3.736665773648109,3,2,1,0,1,0,0,2324.253249576493,1860.4715151365904,41.34690088983482
560,25931.46604095353,53.667198395583114,3.157432682241396,0,3,0,0,0,3,0,474.35147221754625,818.7685837613958,40.767718893556875
561,45789.948709092336,49.69380301654009,0.8399329541065491,3,1,0,0,0,0,3,903.2652116108205,384.6048688761529,28.89909504672355
562,191055.76713023437,61.58582999202177,1.704002605691204,2,3,0,1,0,2,2,3052.7000625315586,3255.5952502225123,61.301992639024924
563,72904.07119584961,52.39160736828306,1.477675605532415,3,2,1,0,0,2,1,1365.4593819019917,1077.2856755010537,35.05784397657815
564,27978.207268208545,30.53862118236889,0.39946971742571047,2,2,3,0,0,0,0,887.1093985506656,111.76446551509227,32.286856652019345
565,94937.22263034314,73.93143003328983,1.0329415178606531,0,2,0,1,0,3,2,1266.9879994037926,980.645988452614,46.26704155513197
566,26200.65531823485,46.8294085394606,1.0515294927659564,2,0,3,2,0,0,0,547.7938389436403,275.50761796919153,29.97730834128676
567,15000.0,49.45390920980136,2.278664790943892,3,3,0,0,0,0,0,297.301046339657,341.7997186415838,25.666547739927516
568,16212.388501206737,31.33464081853608,4.03684537195859,1,2,0,0,0,3,0,501.39380215143325,654.4690548949108,41.049240280451315
569,15000.0,41.134354976169796,1.8541250912330294,4,1,0,2,0,0,0,356.0040258948701,278.1187636849544,22.481379187232097
570,27413.454520986834,32.30394571946198,2.3563203212078125,1,0,0,2,0,3,0,823.129329836948,645.9487996230746,39.7345424027206
571,36854.5625237312,46.54107880153154,2.356871952026764,0,0,0,0,0,3,3,775.2151077089973,868.6148471639877,42.77644064849346
572,138850.0495813001,84.23416960284686,2.5568945004102837,1,4,1,1,0,3,2,1629.0420875604145,3550.249281561214,52.036964996511216
573,47171.34543650437,22.56197714137287,2.7731658935159587,4,3,3,0,0,0,0,2002.0113402824509,1308.1396631577359,34.46820544605822
574,30476.756099434744,17.72877204246518,4.929038584246122,1,0,0,2,0,3,0,1627.2693175149154,1502.211067367722,48.40767397988616
575,70511.03243145706,79.42340654987217,2.2461636012846697,3,1,0,0,0,2,1,876.7476466907897,1583.7931453654173,30.70985237888632
576,15000.0,45.81352645696268,4.978941595164927,3,2,3,0,0,0,0,320.4202104660931,746.8412392747391,31.79517789893732
577,43848.318327151435,36.61854522680167,2.708167713466874,1,3,2,0,0,3,0,1165.6037750208188,1187.4859998340933,42.862290047003704
578,67284.96951545651,70.79809374792153,2.447966527292512,0,0,0,0,0,3,1,937.1414476781193,1647.1135316373461,44.19330820809203
579,15000.0,37.88768920526272,7.069398340941842,2,1,0,2,0,0,0,385.72618498427084,1060.4097511412763,41.561258840831144
580,90671.9416214085,86.52019427093873,4.405181037535751,1,4,3,1,0,3,2,1036.01165852892,3994.263178671774,45.640711545165466
581,47609.95352347242,63.558517426785386,0.4283204593560013,3,0,1,0,0,0,3,737.4697471556093,203.9231716309158,25.66692813804941
582,26049.911995377537,40.24177183708595,3.382887652701045,1,1,0,2,0,3,0,631.6390114925325,881.2392564311151,39.92740333706041
583,60248.050433853256,93.14616426531006,1.093125928188253,1,4,0,0,0,3,1,639.9416365394378,658.5870605203853,31.606629090085146
584,200000.0,37.88570153993323,2.790779756873904,3,2,3,1,0,2,2,5143.278688044557,5581.5595137478085,66.00441920576117
585,42002.86058222566,64.84190744018613,1.2319567633573483,1,1,0,0,0,3,3,637.9350510217679,517.4570817462867,33.89610415512261
586,44292.75811820482,55.985851608129835,3.1085490028701983,1,0,4,0,1,3,3,777.2588610729094,1376.862090827165,39.8784793077554
587,25147.43746728103,76.03482578797596,5.807638662086987,1,0,0,2,0,3,0,326.44245261869844,1460.4723008739616,37.43779966003499
588,18400.34152246151,81.23022393453705,3.520188680892029,1,1,2,2,0,3,0,223.7661609326262,647.7267395191661,30.474400879368957
589,70563.52544593069,50.64008298131533,2.116244883009573,1,4,0,0,0,3,1,1366.44872300965,1493.2969965206662,44.217178258942226
590,18308.723866848388,34.93164259307633,1.9060156650468274,3,2,0,0,0,0,0,509.54319217169035,348.96714497229755,28.48744758484807
591,38455.34549220702,59.19944285878233,5.287406174504465,1,3,3,0,1,3,0,638.7990264696757,2033.2903119819787,42.42599287569387
592,24782.029252974284,36.44569260495788,3.441654266410305,1,4,0,0,0,3,0,661.8125484930434,852.9117670880394,40.55057586242389
593,53272.943818084874,90.26774495053246,5.09483025220101,2,2,1,0,1,0,0,583.699573676977,2714.1660578818364,34.7907002779125
594,47426.18039573401,52.73070662165475,3.888300984943921,0,1,0,0,1,3,3,882.6643715982722,1844.0726394486064,46.7156967247037
595,83285.68423032097,42.69356897375783,2.4862235523960226,0,2,0,1,0,3,1,1906.1314098727435,2070.66829710842,53.09087015610467
596,24148.725440961673,53.69360611729817,3.2585022418213927,4,4,0,0,0,0,0,441.5273951615353,786.8867598650291,24.608028348375488
597,29263.610239320184,23.05747420940607,6.161490898475421,2,3,2,0,0,0,0,1216.4040989755524,1803.0746814610343,45.564209002933666
598,16597.19571718424,30.56771922978697,2.637367830498125,2,0,0,2,0,0,0,525.7648041143023,437.72910060982974,34.48063095847571
599,25452.401828821705,74.00827815888852,1.8218694455348772,2,3,0,0,0,0,0,339.3279042468672,463.70953207406296,25.932563625056392
600,49111.10181498105,36.862114420572084,1.7189297051292398,0,2,0,0,0,3,0,1297.1040462625858,844.1853176139745,45.887656889140274
601,66542.15218751803,29.061780346361207,3.9670589681207997,2,4,1,0,1,2,1,2213.513352198136,2639.766415935525,47.430192304472975
602,17365.968568216347,60.73305505054572,2.024517443898647,1,0,2,2,0,3,0,281.3074543937192,351.57706296549605,31.375617591331423
603,72815.5445976434,73.71408309325994,2.2863765281597823,1,2,0,0,0,3,1,974.5892820066233,1664.837520532237,40.393045357196264
604,107420.92634944225,64.37906621330134,4.634907045628148,1,4,0,1,0,3,2,1643.0477302777308,4978.860083849322,53.878186118484486
605,50551.50126278112,69.92095371611633,1.0118673151915425,0,2,4,0,0,3,0,712.7865407045932,511.51411861672204,38.149844139716045
606,162988.78113808122,34.864098228610786,2.799184058289093,0,2,0,1,0,3,2,4544.622315585117,4562.35597841687,71.22330469847229
607,19554.654926275452,21.563786665163125,4.914679824608622,4,0,3,2,0,0,0,866.6388854166239,961.0486804334956,33.42753330143971
608,15000.0,80.02667303910974,3.1599410767455667,1,1,3,2,0,3,0,185.1242243743593,473.991161511835,29.31454754566919
609,15000.0,43.546403223157284,2.8171942212286076,1,1,2,2,0,3,0,336.7275226432267,422.57913318429115,35.92510779782576
610,120190.76275754832,44.983339670899056,3.774191190742991,0,4,0,1,0,3,2,2613.789333653207,4536.229180082196,62.589866998815836
611,61297.38886925654,76.56388283698115,3.231700330669986,0,1,3,0,1,3,1,790.282624170421,1980.9479187798308,43.410101867795056
612,34736.01289239254,61.1246001880132,2.453787438648542,2,2,2,0,0,0,0,559.1345906012732,852.3479210408663,31.629857418172953
613,45432.13263885344,59.117755441632156,0.5079942872190077,1,3,1,0,0,3,0,755.7190434856327,230.79263836713773,34.27886401388228
614,15000.0,93.30004689802168,3.893073782684028,1,1,0,2,0,3,0,159.0667289510615,583.9610674026043,28.12613818576373
615,200000.0,37.12963539239714,0.9094489894008022,0,2,0,1,0,3,2,5245.263898848584,1818.8979788016045,74.39297090032217
616,40270.59969462089,68.55680256162475,4.066073344417187,2,3,0,0,1,0,0,578.959903439245,1637.432119819929,34.4749061154336
617,39636.902145647735,51.14026249794169,0.4913317291823275,0,4,1,0,0,3,0,760.1975948474071,194.7486767065181,38.68199138790587
618,64900.674731604886,55.37184557726514,1.3406080555620095,0,2,1,0,0,3,1,1151.29590076397,870.0636735659926,44.58698194199197
619,53359.504010425975,80.56936852825064,3.113574232014944,1,3,0,0,1,3,0,654.1610530176596,1661.3877671996038,36.78517556046496
620,43438.751761519045,60.15671512579247,2.3475450753864355,0,0,0,0,0,3,3,710.285888837725,1019.7442777868788,41.35149747791819
621,19295.369728004145,60.76592158099266,2.0655144744303597,0,4,0,0,0,3,0,312.39507537667737,398.5486546267795,35.83691857826302
622,52953.77730599082,71.45014674619604,6.816552682617121,2,0,1,0,1,0,3,730.8995175882253,3609.6221274986137,41.933831477193195
623,163671.98249435826,42.70094540914229,4.125868136483029,2,3,4,1,0,2,2,3745.273264960485,6752.890174084809,64.44594369000926
624,106546.41991592044,33.21580665321987,0.5312104295972002,3,1,0,1,0,2,2,3113.953179469873,565.9856949557978,43.72854351173452
625,129903.77996999804,29.103816119579328,4.906190425090824,1,4,0,1,0,3,2,4315.19311219515,6373.326814719097,65.9723736202654
626,24125.567731809846,10.672868212479962,4.547962996448925,0,3,0,0,0,3,0,2066.80717135281,1097.221893125934,51.786465896763836
627,16453.872581774693,91.12414259880644,3.6081494259459337,0,3,1,0,0,3,0,178.60543520529728,593.6803091051789,32.28224484848552
628,32838.9458645414,27.93583268556634,1.8806662822322227,5,1,2,2,0,0,0,1134.8885729810704,617.5909823149229,24.741955200259454
629,37971.07367787586,45.57492752828456,3.9614813207849595,2,2,4,0,1,0,0,815.2685509776982,1504.2169910505465,38.40219187148818
630,87147.13837464443,44.463734002221585,2.8417616259247467,2,2,0,1,0,2,1,1916.8495568442747,2476.5139364221845,46.22020412633406
631,15000.0,56.148133956182015,4.365609916533659,0,3,4,0,0,3,0,262.47576187703976,654.8414874800488,40.501593041830915
632,123456.01966692378,66.31474425078594,1.4190926688076597,1,0,0,1,0,3,2,1834.0115682082883,1751.9553242950578,50.2664404208429
633,32003.280147461875,67.2094697671949,1.7512991611967794,0,4,1,0,0,3,0,469.1911585985343,560.4731767779552,36.46136039844695
634,25809.428349142603,38.33845122862123,1.0939522362794183,2,4,0,0,0,0,0,656.0865398372521,282.34281859637963,31.682099896663114
635,16160.358234273759,46.65756572427177,1.5094659543979538,4,1,3,2,0,0,0,339.0932371110043,243.9351056551087,20.919490410796303
636,15000.0,55.651599009765995,1.9977115884535763,4,3,1,0,0,0,0,264.7762863218423,299.65673826803646,19.865103374953954
637,70160.19926334539,45.02617747632906,3.2373719499724904,1,2,2,0,0,3,1,1524.354250348691,2271.3466109963497,47.50154825734825
638,38509.27397557143,82.14691152039985,1.5229284112134702,1,2,3,0,0,3,0,463.1473769909456,586.4686743260123,30.318329313461255
639,15000.0,59.81949903276502,2.7150653100697673,4,1,0,2,0,0,0,246.63142969854314,407.2597965104651,20.466230813586527
640,15000.0,64.69755572099635,4.850993016333454,2,2,0,0,0,0,0,228.31899658035732,727.648952450018,31.76247488846764
641,27760.57813431312,63.257625373348255,3.5969416552293865,0,3,3,0,0,3,0,432.01998164450083,998.5317986456096,40.094473862651746
642,138028.74233349905,73.4694771497065,1.9668016242726185,1,2,0,1,0,3,2,1853.4941779706458,2714.751546178327,52.84545628530375
643,29505.351094412505,53.62043117407414,0.15531497830961472,0,2,0,0,0,3,0,540.1889084394004,45.82622965246245,35.4876139406869
644,15000.0,24.06336104088307,2.7998015932124036,1,3,0,0,0,3,0,598.4831793123105,419.9702389818605,39.7869309782482
645,29834.047347113767,57.99375903505283,1.8606212320601692,1,3,1,0,0,3,0,505.71531353658975,555.0986193232824,34.08930012653253
